"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Fragile and conflict affected situations","FCS","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.421377020930262","0.425304636305112","0.429079227704318","0.439535866039955","0.443514489406686","0.452032824050839","0.442953401495993","0.451471736140147","0.459275958897964","0.465804981858753","0.468967477355385","0.477281780032014","0.48942168209973","0.496419905540453","0.503622454858763","0.512192147193036","0.52009870857287","0.526730018117248","0.53948253647182","0.547950208659256","0.538666375297127","0.546470916530125","0.55228606489981","0.571618882725342","0.585034532034352","0.593502204221788","0.60355118868519","0.605132500961157","0.618701180490422","0.62829107429306","0.645095440919189","0.692125489634195","0.70025065644164","0.710357571250901","0.720712204560389","0.726211555265428","0.727549235166653","0.729530983168469","0.742907782180726","0.763369330299475","0.774055906399267","0.788622144925204","0.800817439515585","0.804413993516287","0.804368733531785","0.805376260489809","0.837479176043672","0.850734646364687","0.880584307972609","0.914614632825582","0.926456946615805","0.928996102956267","0.937302182746944","0.957399781677461","0.968422629673116","0.975711838018418","0.982428913436805","0.988846490165203","1.00303480216569","1.02117776543203","",
"Finland","FIN","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00328310187465117","0.00656620374930234","0.00656620374930234","0.00656620374930234","0.00656620374930234","0.00656620374930234","0.00656620374930234","0.00656620374930234","0.00984930562395351","0.00984930562395351","0.00984930562395351","0.00984930562395351","0.00984930562395351","0.00525296299944187","0.00590958337437211","0.00590958337437211","0.00590958337437211","0.00689451393676746","0.00689451393676746","0.00689451393676746","0.00689451393676746","0.00689451393676746","0.00722282412423257","0.00820775468662793","0.00853606487409304","0.0101776158114186","0.0105059259988837","0.0108342361863489","0.0128040973111396","0.0121474769362093","0.0128040973111396","0.0137890278735349","0.014117338061","0.014117338061","0.0141396205320443","0.0138117004834095","0.0141493912471208","0.0138203356367226","0.0134912800263244","0.0134917239790714","0.0131626575405574","0.0111882589094738","0.0108591924709599","0.0108584778388339","0.00987134348984897","0.00987101868912872","0.00987101868912872","0.0164511565163031","0.0164506152530105","",
"Fiji","FJI","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","3.55774493705528","3.55774493705528","3.77668308702791","3.77668308702791","3.77668308702791","3.77668308702791","3.77668308702791","4.3240284619595","4.3240284619595","4.3240284619595","4.3240284619595","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.37876299945265","4.65243568691845","4.65243568691845","4.65243568691845","4.65243568691845","4.54296661193213","4.54296661193213","4.54296661193213","4.54296661193213","4.54296661193213","4.54296661193213","4.54296661193213","4.54296661193213","4.54296661193213","4.54296661193213","4.65243568691845","4.53749315818281","4.42255062944718","4.30760810071155","4.19266557197592","4.07772304324028","3.96278051450465","3.84783798576902","3.73289545703339","3.61795292829776","3.50301039956212","3.38259441707718","",
"France","FRA","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","3.28544869476921","3.26901231997604","3.26170726451241","3.1959617653397","3.18865670987607","3.19778802920561","3.17769912668062","3.14847890482608","3.10464857204428","3.07542835018975","2.98411515689433","2.93115350478299","2.93115350478299","2.93845856024662","2.96037372663752","2.93297976864889","2.8690605333421","2.96219999050343","2.77774734004668","2.55676941227176","2.53850677361268","2.50563402402633","2.48006632990361","2.43988852485362","2.40884203913318","2.38144808114456","2.35953291475366","2.2609146659946","2.22457201506302","2.20740513472349","2.20247422228553","2.19991745287326","2.18384633085327","2.16978409908577","2.1453121632826","2.12376224966488","2.10166445688739","2.08924586259921","2.08906323621262","2.08321538734073","2.07225782415668","2.06056975676036","2.03699072950187","2.02861019747355","2.0282819870808","2.00271387271097","1.95796967256377","1.91998275978574","1.87596907719196","1.84656574566666","1.83944319952078","1.83323380031668","1.8199018549667","1.81752767291807","1.80127365735439","1.81190268775671","1.82521271758009","1.8368863880838","1.84531108176866","1.85182547205131","",
"Faroe Islands","FRO","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","24.2857142857143","",
"Gabon","GAB","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.213451313695812","0.23285597857725","0.252260643458687","0.271665308340125","0.291069973221562","0.310474638103","0.329879302984437","0.349283967865875","0.368688632747312","0.38809329762875","0.426902627391625","0.446307292273062","0.485116622035937","0.504521286917375","0.531687817751387","0.566616214537975","0.597663678348275","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.628711142158575","0.640353941087437","0.640353941087437","0.640353941087437","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","0.659758605968875","",
"United Kingdom","GBR","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.496011242921506","0.475344107799777","0.51254495101889","0.471210680775431","0.450543545653702","0.446410118629356","0.44227669160501","0.434009837556318","0.405075848385897","0.400942421361551","0.388542140288513","0.376141859215476","0.367875005166784","0.359608151118092","0.3513412970694","0.334807588972017","0.326540734923325","0.322407307898979","0.330674161947671","0.322407307898979","0.310007026825941","0.30174017277725","0.293473318728558","0.28107303765552","0.293473318728558","0.28107303765552","0.28107303765552","0.28107303765552","0.28107303765552","0.272806183606828","0.272806183606828","0.264539329558137","0.252139048485099","0.252139048485099","0.235605340387715","0.23147191336337","0.235605340387715","0.219071632290332","0.21080477824164","0.214938205265986","0.21080477824164","0.206671351217294","0.202537924192948","0.202537924192948","0.194271070144257","0.186004216095565","0.190137643119911","0.190137643119911","0.177737362046873","0.190137643119911","0.186004216095565","0.190137643119911","0.18559087339313","0.185177530690696","0.202537924192948","0.192792543297648","0.197193403050469","0.190822138635142","0.189906171206547","0.186392344893151","",
"Georgia","GEO","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.80644697078716","4.79205641099439","4.77766585120161","4.41790185638221","4.10130954094114","4.00057562239171","3.8854511440495","3.8854511440495","3.87106058425673","3.85667002446395","3.81349834508562","3.79910778529285","1.43905597927759","1.58296157720535","1.66930493596201","1.64052381637646","1.65491437616923","1.79881997409699","1.79881997409699","1.79881997409699","1.79881997409699","1.87077277306087","1.58296157720535","1.58296157720535","1.58296157720535","1.73837962296733","1.77291696647","1.80745430997266","1.84055259749604","",
"Ghana","GHA","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.03173068471478","7.47121385250945","7.47121385250945","7.47121385250945","7.47121385250945","7.47121385250945","7.47121385250945","7.47121385250945","7.03173068471478","7.03173068471478","7.03173068471478","6.5922475169201","6.5922475169201","6.5922475169201","6.5922475169201","6.68014415047904","6.68014415047904","7.03173068471478","7.47121385250945","7.47121385250945","7.47121385250945","7.47121385250945","7.66370748000352","7.85620110749758","8.04869473499165","8.24118836248572","8.43368198997978","8.62617561747385","8.81866924496792","9.01116287246198","9.20365649995605","9.39615012745012","9.58864375494419","9.78113738243825","9.97363100993232","10.1661246374264","10.3586182649205","10.5511118924145","10.7436055199086","10.9360991474027","11.1285927748967","11.3210864023908","11.5135800298849","11.7060736573789","11.8998123349141","",
"Gibraltar","GIB","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.62786911932281","1.66856584730588","1.66856584730588","1.66856584730588","1.66856584730588","1.74995930327202","1.74995930327202","1.74995930327202","1.74995930327202","1.79065603125509","1.79065603125509","1.83135275923816","1.83135275923816","1.83135275923816","1.95344294318737","1.95344294318737","2.03483639915351","2.11622985511965","2.23832003906886","2.319713495035","2.40110695100114","2.40110695100114","2.44180367898421","2.44180367898421","2.56389386293342","2.60459059091649","2.60459059091649","2.60459059091649","2.64528731889956","2.7266807748657","2.76737750284877","2.76737750284877","2.76737750284877","2.76737750284877","2.80807423083184","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","2.84877095881491","",
"Gambia, The","GMB","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.296442687747036","0.296442687747036","0.296442687747036","0.296442687747036","0.296442687747036","0.296442687747036","0.296442687747036","0.296442687747036","0.296442687747036","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.395256916996047","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","0.494071146245059","",
"Guinea-Bissau","GNB","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.52916073968706","1.5647226173542","1.5647226173542","1.60028449502134","1.70697012802276","1.88477951635846","1.88477951635846","1.88477951635846","2.66714082503556","2.77382645803698","3.02275960170697","3.20056899004267","3.20056899004267","4.16073968705548","4.16073968705548","4.16073968705548","4.16073968705548","4.16073968705548","4.16073968705548","4.48079658605974","5.049786628734","6.65007112375533","7.00568990042674","8.10810810810811","8.81934566145092","8.81934566145092","8.85490753911806","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","8.8904694167852","",
"Equatorial Guinea","GNQ","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.5650623885918","3.49376114081996","3.42245989304813","3.35115864527629","3.27985739750446","3.20855614973262","3.13725490196078","3.06595365418895","2.99465240641711","2.92335115864528","2.85204991087344","2.7807486631016","2.70944741532977","2.63814616755793","2.5668449197861","2.49554367201426","2.42424242424242","2.13903743315508","2.10338680926916","2.06773618538324","2.03208556149733","1.99643493761141","1.96078431372549","1.92513368983957","1.88948306595365","1.85383244206774","1.81818181818182","1.7825311942959","1.74688057040998","1.71122994652406","1.60427807486631","",
"Greece","GRC","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","7.02870442203258","6.5089216446858","6.5089216446858","6.57098525989139","6.69511249030256","6.64080682699767","6.62529092319628","6.60201706749418","6.88130333591932","6.98215671062839","7.12955779674166","7.17610550814585","7.26144297905353","7.31574864235842","7.43987587276959","7.55624515128006","7.67261442979053","7.73467804499612","7.73467804499612","7.92862684251358","7.95965865011637","7.93638479441428","7.96741660201707","8.00620636152056","8.06051202482545","8.11481768813033","8.16136539953452","8.23118696664081","8.27773467804499","8.28549262994569","8.35531419705198","8.36307214895268","8.38634600465477","8.40961986035687","8.40186190845617","8.44840961986036","8.50271528316524","8.51823118696664","8.59581070597362","8.63460046547711","8.78200155159038","8.75872769588829","8.78200155159038","8.78200155159038","8.81303335919317","8.82854926299457","8.79751745539178","8.82854926299457","8.83630721489527","8.82079131109387","8.90612878200155","8.81303335919317","8.7199379363848","8.56477889837083","8.61908456167572","8.64235841737781","8.39943910007758","8.41819162141195","8.44243366951125","8.44243366951125","",
"Grenada","GRD","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","41.1764705882353","35.2941176470588","35.2941176470588","35.2941176470588","35.2941176470588","35.2941176470588","29.4117647058824","29.4117647058824","29.4117647058824","29.4117647058824","29.4117647058824","29.4117647058824","26.4705882352941","26.4705882352941","26.4705882352941","26.4705882352941","26.4705882352941","26.4705882352941","26.4705882352941","26.4705882352941","29.4117647058824","29.4117647058824","29.4117647058824","29.4117647058824","26.4705882352941","26.4705882352941","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","11.7647058823529","",
"Greenland","GRL","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","4.06868234415827","4.08734602463606","4.10600970511385","4.12467338559164","4.14333706606943","4.16200074654722","4.18066442702501","4.1993281075028","4.21799178798059","4.24598730869728","4.26465098917507","4.29264650989175","4.32064203060844","4.33930571108623","4.36730123180291","4.3859649122807","4.41396043299739","4.43262411347518","4.45128779395297","4.47928331466965","4.49794699514744","4.51661067562523","4.52594251586413","4.52594251586413","4.52594251586413","4.52594251586413","4.52594251586413","4.52594251586413","4.52594251586413","4.52594251586413","4.52594251586413","4.52594251586413","5.18850317282568","5.18850317282568","5.17917133258679","5.12318029115342","5.22583053378126","5.32848077640911","5.43113101903695","5.5337812616648","5.63643150429265","5.73908174692049","5.84173198954834","6.53228816722658","7.84807764091079","7.93206420306084","8.68794326241135","8.79992534527809","8.86524822695035","9.05188503172826","9.33184023889511","9.51847704367301","9.63979096677865","9.90108249346771","11.0395670026129","11.0395670026129","11.0395670026129","11.0395670026129","11.0395670026129","11.0395670026129","",
"Guam","GUM","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","11.1111111111111","11.1111111111111","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","12.962962962963","14.8148148148148","14.8148148148148","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","18.5185185185185","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","14.8148148148148","14.8148148148148","14.8148148148148","12.962962962963","12.962962962963","12.962962962963","",
"Guyana","GUY","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.0508362564180774","0.0508362564180774","0.0508362564180774","0.0508362564180774","0.0508362564180774","0.0508362564180774","0.0508362564180774","0.0610035077016929","0.0610035077016929","0.0610035077016929","0.0610035077016929","0.0762543846271161","0.0762543846271161","0.0762543846271161","0.0762001524003048","0.0762001524003048","0.0762001524003048","0.0762001524003048","0.0762001524003048","0.0762001524003048","0.0762001524003048","0.0762001524003048","0.0762001524003048","0.0914401828803658","0.0914401828803658","0.101600203200406","0.101600203200406","0.101600203200406","0.111760223520447","0.111760223520447","0.121920243840488","0.121920243840488","0.121920243840488","0.121920243840488","0.121920243840488","0.121920243840488","0.121920243840488","0.121920243840488","0.127000254000508","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.142240284480569","0.15240030480061","0.15240030480061","0.203200406400813","0.254000508001016","0.254000508001016","0.254000508001016","0.203200406400813","0.203200406400813","",
"High income","HIC","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.462779214988117","0.466594011724963","0.471557651708285","0.475510614219058","0.476658732989906","0.480095619487621","0.483095615755286","0.483000050822232","0.484661063145459","0.491150514043185","0.491133819287809","0.492078928459359","0.495314814374744","0.498358904898007","0.500270003375162","0.500358547574039","0.497800241728938","0.5010822939042","0.496863777793476","0.493344460546546","0.49281802272569","0.496322404399922","0.499817004939823","0.497215133149852","0.494726974743778","0.493013155998879","0.489934118817583","0.490174925892645","0.489225708609588","0.491100002800673","0.485580154582876","0.484895508241633","0.487006671394201","0.48667785386302","0.484690618860698","0.484632685390369","0.492872559575869","0.496509890963828","0.510340360696249","0.511721544789432","0.514256884167631","0.506729572236976","0.505491143216366","0.502211325759981","0.505045387264241","0.500651035888907","0.500319034241134","0.499362798673939","0.493214709129089","0.492961601196981","0.487190188846441","0.495333478550993","0.490841989633725","0.487473307531576","0.487892074837182","0.482151476234227","0.483120938616734","0.48698886201428","0.489727043846059","0.492295017160719","",
"Hong Kong SAR, China","HKG","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.980392156862745","0.99009900990099","0.99009900990099","1","","","","1","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","1.01010101010101","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","0.952380952380952","",
"Honduras","HND","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","1.65340959871302","1.65340959871302","1.65340959871302","1.67128429707749","1.67128429707749","1.70703369380642","1.74278309053535","1.76959513808204","1.80534453481098","1.87684332826884","1.8947180266333","1.8947180266333","1.8947180266333","1.8947180266333","1.98409151845563","2.07346501027795","2.16283850210028","2.26114934310483","2.35052283492716","2.43989632674949","2.52926981857181","2.61864331039414","2.70801680221646","2.79739029403879","2.88676378586111","2.98507462686567","3.074448118688","3.16382161051032","3.25319510233265","3.19957100723925","3.12807221378139","3.03869872195907","2.96719992850121","3.03869872195907","3.12807221378139","3.12807221378139","3.17275895969256","3.17275895969256","3.20850835642149","3.20850835642149","3.21744570560372","3.21744570560372","3.30681919742604","3.48556618107069","3.57493967289302","3.66431316471535","3.66431316471535","3.66431316471535","3.73581195817321","4.28992760747162","4.5580480829386","4.82616855840558","4.82616855840558","4.82616855840558","4.82616855840558","4.82616855840558","5.09428903387255","5.14791312896595","5.14791312896595","5.14791312896595","",
"Heavily indebted poor countries (HIPC)","HPC","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.436826216822229","0.460264684592387","0.464820758241013","0.485778697024697","0.498130718916529","0.504863583308389","0.517620589524544","0.525011553443427","0.532554386483932","0.538274790064985","0.548399398173045","0.555436000808146","0.56966107519997","0.585568567234151","0.6032949309304","0.617672354810927","0.642326599282111","0.653565289780269","0.656197775842901","0.664196483494743","0.677308289075927","0.689812597873427","0.700038793732111","0.705607514249217","0.72626240489448","0.738614839496059","0.742209195466191","0.760687222636586","0.770812169031323","0.780380243374349","0.785898339159481","0.791062061820796","0.790657063965007","0.801845129731191","0.801946379195139","0.810248835238823","0.817133798787244","0.835449826815323","0.843489034252744","0.855527595516086","0.867161158923639","0.871049138339218","0.890833283594534","0.902462402486295","0.920036639639148","0.936156140391298","0.962824838315138","0.973629699594729","0.99373679891646","1.03255177685185","1.04473134700326","1.08047921282961","1.10594693147164","1.13317864208021","1.14857655079322","1.15546968792584","1.16803047510423","1.18070306634559","1.19888759507694","1.22183994821835","",
"Croatia","HRV","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02110534788052","2.09264890001789","2.09264890001789","2.07476301198355","2.23294033583423","2.23294033583423","2.30727955642998","2.30727955642998","1.23408212905995","1.2519673773072","1.2519673773072","1.26867271817597","1.25080408834251","1.3044099778429","1.35801586734329","1.42949038667715","1.53670216567794","1.57243942534486","1.50096490601101","1.48309627617754","1.41162175684369","1.30262311485955","1.38660567507684","1.34908155242656","1.28654134800943","1.28654134800943","1.28654134800943","1.32227860767636","1.41172265904217","",
"Haiti","HTI","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","9.43396226415094","9.61538461538462","9.79680696661829","9.97822931785196","10.1596516690856","10.3410740203193","10.522496371553","10.7039187227866","10.8853410740203","11.066763425254","11.2481857764877","11.4658925979681","11.4296081277213","11.4296081277213","11.4296081277213","11.4296081277213","11.4296081277213","11.4296081277213","11.4296081277213","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","11.611030478955","10.8853410740203","10.8853410740203","10.8853410740203","10.8853410740203","10.8853410740203","10.8853410740203","10.8853410740203","10.8853410740203","10.8853410740203","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","10.1596516690856","",
"Hungary","HUN","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","4.77565526432697","4.77671628526994","4.77618571587249","4.72064867266467","4.6656298600311","4.63281857571381","4.56666666666667","4.51161240137793","4.48938770974553","4.45654589908869","4.37923752361898","4.31254862732022","4.21251528287207","4.1569412026231","4.07913749027454","4.03557531962201","3.90173410404624","3.80126708902968","3.52535587188612","3.4034034034034","3.18131256952169","3.11491823339637","3.02625723186471","2.91499777481086","2.85936804628393","2.7369826435247","2.68135291499777","2.63714253922332","2.61488817180372","2.60376098809391","2.5703794369645","2.5592522532547","2.50389494769642","2.50389494769642","2.50389494769642","2.50389494769642","2.52783964365256","2.51670378619154","2.49443207126949","2.24280294577103","2.20932827493863","2.00848024994421","2.29859406382504","2.29859406382504","2.28769110590336","2.19841535542908","2.20957482423837","2.17609641781051","2.14293604330056","2.07665967082735","2.02142936043301","2.01038329835414","2.01038329835414","1.9833442910366","1.96142888450581","1.92855577470962","1.92855577470962","1.89568266491343","1.87376725838264","1.7313171159325","",
"IBRD only","IBD","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.893869721530404","0.9152362420851","0.90977659322098","0.919402816218244","0.923838267795448","0.928517966821837","0.937241090006991","0.954584711398651","0.963472034549643","0.978332131458","0.99552308731242","1.00882316443234","1.02721487036142","1.04014637342612","1.05328293027484","1.07467271161258","1.09347376653493","1.11083785589867","1.13286110399238","1.1622754732893","1.17855177151805","1.18341643141288","1.16678050452686","1.17752280104746","1.21088359968641","1.26117346191616","1.32198679610774","1.35946547507959","1.3772571746144","1.41404031804155","1.4285861853704","1.08759007273542","1.11800818075949","1.15258972419721","1.16358820669496","1.17720161682552","1.19032559287271","1.20138249652763","1.22691175711618","1.24100200484579","1.2673792341063","1.28533070758887","1.30856225868566","1.34030753703427","1.3725470050708","1.41022122504085","1.4441742588744","1.45911919669476","1.48382008009373","1.51332961642421","1.54403926447996","1.56294909865145","1.58139545568783","1.5836469104143","1.60232708641134","1.62469352450572","1.66543831223786","1.67456161028263","1.68383130962619","1.68543281979079","",
